CRSP_PERMCO,Compustat_GVKEY,BoardEx_boardID,TICKER,RP_entityID
59234,040680,3513543,SPCMU,DIOSED
26020,022496,29194,SPCO,CCFE72
12694,029433,21669,SPDC,69E00C
14352,062046,28821,SPDE,F06642
4211,009937,28806,SPEC,359CA8
56754,035101,3029995,SPFI,47BA98
21179,007163,19953,SPGI,CFF97C
57872,037959,3351206,SPGS.U,EF3D71
12142,028285,19584,SPGZ,4EC28B
31583,062501,29433,SPH,381A87
45473,065832,26934,SPHC,NaN
57056,036309,3188682,SPHR,NaN
54514,154414,884753,SPHS,1FA685
11405,025047,27304,SPJ,NaN
58156,038023,3363624,SPKBU,8A6FDC
59705,043108,3690649,SPKL,NaN
59705,043108,3690649,SPKLU,NaN
54053,186823,1812218,SPLP,972C33
10171,015521,29069,SPLS,NaN
11329,024907,28777,SPLT,NaN
51424,175739,1616276,SPMD,NaN
11291,024853,28797,SPNC,NaN
55295,024458,2301444,SPNE,704B78
54503,018441,1972764,SPNT,0C0597
11606,025509,29605,SPNV,0E3643
45886,024844,550862,SPOK,FE1A1D
11287,024844,550862,SPOK,FE1A1D
15479,061340,23711,SPOT,86170D
13989,061340,23711,SPOT,86170D
14977,063650,21752,SPPI,947B0B
51433,164494,892481,SPR,4999A5
57463,037105,3279484,SPRB,90DD65
14278,061793,28901,SPRI,NaN
57547,037433,3303019,SPRQ.U,NaN
57547,039195,3303019,SPRQ.U,NaN
37958,133825,29623,SPRT,NaN
56810,037594,3055803,SPRU,NaN
57655,037495,3307513,SPRY,NaN
11612,025523,3307513,SPRY,NaN
53399,183974,1639606,SPSC,0B6EED
12366,028758,28935,SPSS,NaN
45883,063769,533545,SPSX,NaN
31777,063769,533545,SPSX,NaN
57980,037970,3350205,SPTKU,775A7F
38463,028762,28774,SPTN,D76AEF
54831,016009,2061996,SPWH,7239BB
21548,005087,28937,SPXC,971F7B
20804,005087,28937,SPXC,971F7B
55474,026367,2364234,SQ,7A3633
55474,026367,2364234,SQ2,7A3633
21597,010150,27631,SQA.A,NaN
21597,010150,27631,SQA.B,NaN
54566,166711,1986868,SQBG,B3D18F
54795,163872,2057473,SQBK,NaN
57373,036500,3278308,SQFT,B18D02
53514,126600,1663941,SQI,243447
17401,126600,1663941,SQI,243447
17905,128663,27633,SQNM,NaN
57393,037282,3291562,SQZB,NaN
21080,006547,18343,SR,048B70
59667,043009,3686750,SRBK,NaN
6281,015199,222,SRCE,487B7A
53837,178870,1714444,SRCI,NaN
14296,061859,12698,SRCP,NaN
4230,010005,29056,SRCTQ,NaN
15995,066588,29657,SRDX,64854A
34798,008272,27588,SRE,1A5087
21355,008272,27588,SRE,1A5087
53704,186129,1695152,SREV,NaN
59595,043100,3668672,SRFM,NaN
55333,024330,2305666,SRG,AFEA40
38459,138707,25953,SRGA,499C75
32122,065590,29318,SRI,9393BE
54592,187709,2000825,SRLP,03D726
42787,145416,1295244,SRLS,NaN
59624,043099,3674478,SRM,AC5000
16412,118321,27646,SRNA,NaN
54619,183602,2000883,SRNE,65D0AA
15507,064857,3218,SRPT,32F943
21678,010109,29388,SRR,A58013
56378,033445,2819543,SRRK,1CD4B5
57464,037252,3286248,SRSA,9D3EB4
57464,037252,3286248,SRSAU,9D3EB4
14885,063462,28952,SRSL,NaN
37959,137667,29573,SRTI,NaN
55592,026908,2467684,SRTS,215C82
55895,030428,2639619,SRUNU,NaN
45433,160206,13870,SRVY,NaN
14679,062967,29569,SRZ,NaN
57549,039417,3300529,SRZN,NaN
57782,037881,3335012,SSAAU,3350B8
46696,160632,423360,SSAG,NaN
31896,064547,635761,SSB,F6A945
50979,165630,644141,SSBI,5723DF
58684,039261,3435225,SSBK,TXE08W
13043,006242,28328,SSCCQ,NaN
13114,030260,28053,SSD,D3C794
45289,144567,28668,SSE,7FD816
54877,190957,2121181,SSEIQ,7620A1
15016,063702,28655,SSFC,NaN
51999,065444,29229,SSFN,NaN
15073,063874,29017,SSINQ,NaN
14105,061513,26992,SSK,24FC65
47883,164293,627043,SSKN,7C3F6C
54159,178148,1223484,SSL,7840D6
53374,062965,1636378,SSNC,E0207A
14681,062965,1636378,SSNC,E0207A
54347,187607,1939970,SSNI,NaN
14867,026768,28009,SSR,CD9D08
55127,022330,75504,SSRG,NaN
46034,160600,75504,SSRG,NaN
14867,026768,28009,SSRM,CD9D08
30909,060914,28713,SSS,NaN
53724,186993,1715488,SSSS,D47739
57107,036557,3202129,SST,33F353
54209,003382,1895230,SSTK,CC176E
13384,030847,29346,SSYS,67A42B
53361,183942,1633075,ST,A9A026
6144,009969,29000,STAA,1AB808
53717,185339,1698619,STAG,E12A6E
52280,177570,873692,STAQ,NaN
14228,019163,2009180,STAY,ECF4F8
53887,163692,490172,STB,NaN
11480,019570,26759,STBA,59C539
10429,019508,29128,STBC,NaN
44291,065325,1010510,STBK,NaN
53729,183826,1699115,STBZ,NaN
12793,029621,7130,STCN,D3741A
39175,134384,28049,STEC,67C47D
11142,024538,29231,STEI,NaN
57213,038722,3250547,STEM,F00879
10853,006717,732453,STEN,NaN
11001,024233,29127,STFC,DF1F7A
45310,160607,488266,STGN,NaN
30875,039309,19995,STGW,34C240
59503,042243,3630399,STHO,NaN
21691,010187,29586,STI.PRA,NaN
4165,010187,29586,STI.PRA,NaN
21691,010187,29586,STI.PRECL,NaN
4165,010187,29586,STI.PRECL,NaN
56420,033698,2833879,STIM,CC3224
9030,003793,664943,STIZ,NaN
4278,009372,28985,STJ,NaN
4254,010097,29324,STK,986C67
14318,030209,29285,STKR,A0B874
4282,010089,29285,STKR,A0B874
55281,018978,2243471,STKS,5186C8
15171,064030,29158,STLD,20BEEA
37744,137292,29367,STLW,NaN
54314,171022,1927877,STML,NaN
16612,121673,29032,STMP,1A5957
56801,035255,3046073,STOK,D1588D
45566,160207,606285,STON,CEE8B3
55098,021630,2167675,STOR,5704AC
14838,063338,29376,STRA,4135F7
14825,063291,28949,STRC,NaN
29276,008084,29354,STRD,NaN
58064,038464,3370663,STRE.U,6A8B0E
53270,180597,1602768,STRI,ED1FFF
11011,005559,29212,STRL,7F9E16
14535,062666,18450,STRM,1.92E+11
6554,010213,29670,STRN,NaN
56528,034065,2921814,STRO,152FA5
54474,018386,1969520,STRP,NaN
11600,025462,29373,STRS,D27FAB
13585,031567,29369,STRT,43EBC1
59483,041082,3617130,STRW,NaN
15715,065482,29071,STRZ,EC5759
53884,032280,1725368,STRZA,NaN
10868,023773,1725368,STRZA,NaN
4388,032280,1725368,STRZA,NaN
53884,032280,1725368,STRZB,NaN
10868,023773,1725368,STRZB,NaN
4388,032280,1725368,STRZB,NaN
1588,004156,29627,STS,NaN
18443,013288,29084,STSI,NaN
59272,041053,3525530,STSS,NaN
16437,161965,577425,STST,NaN
4260,010035,29131,STT,5BC2F4
57465,037110,3279550,STTK,ECE19E
55397,149360,2318615,STTO,NaN
7711,010044,29159,STTX,NaN
53194,183388,1586322,STWD,CE2791
43807,150937,27411,STX,808319
5129,009545,27411,STX,808319
56366,033316,2813387,STXB,2720AB
9192,013329,9427,STXN,NaN
1015,002710,7753,STZ,1D1B07
29139,015070,29542,SU,4942D5
59008,039966,3477031,SUAC.U,KHGVYE
45884,160957,737844,SUAI,NaN
26033,009867,28682,SUG,75E0F3
21643,009867,28682,SUG,75E0F3
57261,036896,3268333,SUMO,273BA3
45000,111579,550905,SUMT,NaN
16153,111579,550905,SUMT,NaN
2936,007561,29483,SUMX,NaN
30922,060992,20236,SUNEQ,NaN
57547,037433,3303019,SUNLQ,NaN
57547,039195,3303019,SUNLQ,NaN
21693,010195,29607,SUP,2D3957
14432,062382,29603,SUPG,NaN
54087,186159,1816267,SUPN,9.31E+77
16340,116586,3461,SUPR,467DD9
6650,010200,29619,SUPX,NaN
9247,008031,7151,SUR,48D7AA
3280,008031,7151,SUR,48D7AA
56344,033274,2807691,SURF,50061B
42115,009242,29640,SURW,NaN
7050,017233,29664,SUSQ,NaN
51313,165702,957881,SUSS,NaN
13046,030152,14953,SUTMQ,NaN
845,003669,14953,SUTMQ,NaN
43260,147792,837543,SVBI,32273B
38465,134104,27672,SVCW,NaN
57783,037583,3325556,SVFAU,03C7C0
58157,038021,3362107,SVFB,75DE4C
59416,038926,3572366,SVII,NaN
59416,038926,3572366,SVIIU,NaN
32013,064867,754143,SVLF,NaN
56511,034140,2920393,SVMK,CDAA0E
17869,128618,329,SVN,28439E
58982,039923,3472335,SVNA,P2OYAT
58982,039923,3472335,SVNAU,P2OYAT
6438,002222,550617,SVNTQ,NaN
57660,037476,3315875,SVOKU,78FA3D
46163,158473,601623,SVR,3743B9
45058,031177,4343,SVRA,7BEA98
21603,009619,27673,SVT,4779AF
59581,040501,3658992,SVV,NaN
58980,039835,3474094,SWAG,NaN
43722,115757,624788,SWBI,73F7F9
58997,037658,3325560,SWBK.U,4FB90F
57704,037658,3325560,SWBK.U,4FB90F
13480,031203,29267,SWC,NaN
56084,032469,2710097,SWCH,1FC422
57784,037759,3327568,SWETU,81FDCE
10657,022532,29723,SWFT,NaN
21664,010016,29065,SWK,CE1002
57005,123998,3150813,SWKH,E261E9
17128,123998,3150813,SWKH,E261E9
20058,001327,1573,SWKS,EB5E78
41561,143754,28296,SWRG,NaN
11148,024547,29258,SWS,NaN
47026,163929,824072,SWSI,NaN
56894,035600,3080850,SWTX,EB1E1A
13763,060814,28148,SWW,NaN
6875,009898,28704,SWWC,NaN
4342,009890,28702,SWX,83E0AC
53836,186773,1713614,SXC,14730
8275,012256,2304910,SXCL,AC31A2
54302,015396,1925431,SXCP,NaN
51339,174663,642176,SXE,39E412
54267,171139,1901853,SXEEQ,NaN
21662,010008,29059,SXI,83598E
42780,147208,115362,SXL,377664
4684,011012,27609,SXT,2B8971
53325,166705,1620770,SYA,NaN
12361,024432,29806,SYBR,NaN
12038,022717,29752,SYBT,2031CE
55461,032365,2344697,SYBX,35A5CD
41008,141321,29755,SYD,NaN
15648,065270,29823,SYE,NaN
54936,020686,2129744,SYF,3D9999
12270,025480,29788,SYGR,NaN
4298,010115,29405,SYK,C81E00
14572,062732,29766,SYKE,13A782
58158,038022,3361884,SYM,E91ED4
3814,009715,29779,SYMM,NaN
52871,160592,1251170,SYMX,NaN
42651,142814,462108,SYNA,BBF349
44818,150616,912446,SYNF,NaN
55113,022039,2164733,SYNH,66A750
11176,024648,1633,SYNI,A1A851
15614,064626,29830,SYNM,NaN
8958,013013,4313,SYNO,NaN
40214,140679,29818,SYNP,7E1D5D
15648,065270,29823,SYNT,NaN
10157,015474,11941,SYNX,NaN
13087,030220,29831,SYPR,1F6836
59669,042910,3689156,SYRA,NaN
55543,024599,2438354,SYRE,NaN
53837,178870,1714444,SYRG,NaN
55593,027392,2481688,SYRS,7C4F43
57360,025538,2374659,SYTA,8765B6
52141,165124,1052724,SYUT,NaN
21698,010247,29837,SYY,9D2790
5191,010248,29837,SYY,9D2790
30851,031533,28685,SZBI,15BF88
54746,062016,2042997,SZMK,NaN
53777,186715,1703878,SZYM,NaN
57610,037471,3305842,TACA.U,NaN
54656,019168,2009659,TACO,408380
6626,012723,2009659,TACO,408380
14923,063520,31128,TACT,DB126E
13870,061060,29998,TAGS,32FBE9
21770,014772,31133,TAI,NaN
13682,031738,29907,TAIT,07276B
29930,017228,29312,TALO,4EE14A
15046,063803,29943,TALX,NaN
45481,138489,597997,TAMB,NaN
33,003505,7847,TAP,78F9ED
33,003505,7847,TAP.A,78F9ED
51540,176309,950081,TAQ,NaN
55083,036044,2159001,TARA,AC10D3
806,003407,29997,TARRQ,NaN
57466,037082,3283738,TARS,75D689
58318,038647,3405501,TASK,E3F46E
43617,108449,118962,TAYC,NaN
4381,010349,30032,TAYD,4253BE
10815,023577,29961,TBACQ,NaN
44891,158587,591579,TBBK,6CDFC6
45001,161927,1043118,TBHS,NaN
14722,022207,18329,TBI,9D5D35
58490,039124,3275871,TBLA,NaN
58189,038684,3275871,TBLA,NaN
57408,037127,3275871,TBLA,NaN
59530,041389,3629030,TBMC,NaN
59530,041389,3629030,TBMCU,NaN
53187,183247,1553740,TBNK,93C130
54512,021007,1974832,TBRA,NaN
13415,030939,9263,TBUSQ,NaN
31584,062065,30038,TBWC,NaN
13410,030925,31182,TCAM,NaN
44292,150306,66710,TCBI,56AFF4
12086,028155,31297,TCBK,BDEF34
58607,038755,3423928,TCBS,NaN
58984,039902,3472951,TCBX,O1Y15U
32167,065773,31109,TCC,NaN
11462,025152,283,TCCC,NaN
6389,010364,1653123,TCCO,377426
56423,033600,2833412,TCDAQ,NaN
54567,109659,1988648,TCFC,868808
13822,060949,1988648,TCFC,868808
21022,003410,667440,TCI,2D2F2A
52848,122266,1019871,TCM,E84F65
55625,026847,2500821,TCMD,957A07
50006,165744,787422,TCMI,NaN
29709,025950,30021,TCO,4B3FC2
16544,120794,30045,TCP,4A7020
54065,171023,1811454,TCPC,8928CC
53400,184735,1648837,TCRD,NaN
56658,034600,2994875,TCRR,8195B7
51213,165215,735327,TCRT,NaN
58608,038745,3423033,TCRX,405137
58220,038639,3382020,TCVA,3F9EE5
14568,062723,31471,TCX,824CCA
29152,015706,30956,TD,741768
51314,162349,1013830,TDBK,NaN
52762,178310,264342,TDC,24287D
9416,013767,264342,TDC,24287D
30476,030683,30390,TDF,5D1D08
55379,024249,2301052,TDOC,922FFF
5230,010411,30302,TDS,971334
58013,038418,3373199,TDUP,02CB9E
21752,010565,30715,TDW,3BA1BF
36380,126721,30261,TDY,9D30A8
21700,010277,30181,TE,A591E1
21700,010277,30181,TE5,NaN
53838,187119,1715271,TEA,B9B335
46009,161071,610058,TEAR,NaN
8125,012171,30106,TECD,NaN
10107,015414,30123,TECH,85DE00
44076,145109,30481,TECJQ,NaN
4611,010515,30481,TECJQ,NaN
50848,010385,30169,TECK.A,4BBA44
50848,010385,30169,TECK.B,4BBA44
4409,010386,30185,TECU,NaN
21932,011555,33763,TEG,CAF7EC
21719,010391,30210,TEK,NaN
57467,037071,3286986,TEKKU,58A454
56957,035779,3106066,TELA,AE0CCE
38467,021082,30343,TELK,NaN
38467,138747,30343,TELK,NaN
31841,010443,30421,TEN,CA52CA
21729,010443,30421,TEN,CA52CA
56441,033759,2889444,TENB,8AC65D
53335,027939,1650203,TENX,E06D58
54403,015117,1951902,TEP,DED1A2
21731,010453,30437,TER,93F143
15197,020747,530632,TESO,NaN
13338,030714,30470,TESS,FC70D5
58160,038175,3367637,TETCU,9C2F85
53939,108348,1739067,TEUM,19443B
11565,025357,11888,TF3A,NaN
4163,011856,3718,TFC.PRF,NaN
4163,011856,3718,TFC.PRG,NaN
4163,011856,3718,TFC.PRH,NaN
12788,029616,31475,TFCO,NaN
56922,035611,3099943,TFFP,270C3D
57016,150764,592346,TFII,44F0AB
55123,021815,2164751,TFIN,NaN
16598,121562,30086,TFINQ,NaN
53583,184807,1671132,TFM,NaN
59367,035957,3395198,TFPM,EA2446
54976,020517,2124838,TFSC,NaN
54976,020517,2124838,TFSCU,NaN
52142,176766,1051317,TFSL,FDF1C0
16264,113498,258,TFSM,NaN
21723,010407,30265,TFX,FD6926
22095,015459,31244,TG,C67FAC
55260,023256,2243495,TGE,NaN
31779,063876,31373,TGI,5EAA43
12500,029055,31279,TGIC,6758F5
12367,028770,30652,TGISQ,NaN
43804,151829,244177,TGN,NaN
20782,004988,12812,TGNA,D6EAA3
59214,040473,3504993,TGR.U,NaN
20561,003813,29978,TGT,F6DCE4
14232,061711,1955483,TGTX,36C09B
58985,039425,3471835,TGVC,MY8311
58985,039425,3471835,TGVCU,MY8311
8548,012691,30596,TGX,NaN
52906,179066,943243,TGY,NaN
58893,039623,3465360,THACU,NaN
59131,039755,3496394,THAR,NaN
21258,007750,30412,THC,43A74A
56835,035329,3065411,THCAU,51B453
56681,039338,3005800,THCB,D91903
58491,038405,3415321,THCP,NaN
58491,038405,3415321,THCPU,7C0240
44915,152248,469242,THE,NaN
14616,062852,114,THFF,FFA9B9
11371,018276,114,THFF,FFA9B9
1696,016835,114,THFF,FFA9B9
30958,061408,1520,THG,2AA650
50480,166366,820754,THI,NaN
57985,037827,3339539,THMAU,B934E3
13076,030198,1333301,THMD,NaN
29896,028471,30666,THMRQ,NaN
11056,024436,30671,THQIQ,NaN
53763,186360,1700986,THR,5EF130
12194,028408,2029,THRM,129DC8
58748,039278,3453516,THRN,NaN
57468,037130,3277056,THRY,F1F438
54439,017501,1959655,THST,AF8976
15532,064930,30701,TIBB,NaN
16648,122061,30703,TIBX,NaN
21753,013646,30723,TIF,NaN
4451,010569,30723,TIF,NaN
57189,036636,3235310,TIG,583553
9582,013940,25711,TIGR,746FBA
4452,010286,30729,TIII,NaN
44913,022761,30347,TIKK,41CCD5
5925,006034,16341,TILE,DB396B
54849,019580,2074627,TIME,NaN
21726,010426,30388,TIN,C356AA
52391,177640,1972123,TIPT,B73395
4402,010353,30087,TISI,877734
47001,163887,23339,TISUQ,5F4F6C
52889,178973,794732,TITN,CC6F6E
58986,039618,3474139,TIVC,NaN
15384,064480,1064229,TIVO,NaN
13327,030701,956228,TIXC,450371
57875,037775,3340680,TIXT,6985AC
21949,011672,30801,TJX,40B903
8198,012212,30204,TKLC,NaN
58492,039051,3412214,TKNO,9380C9
44914,125600,501064,TKOI,2B65C8
21758,010581,30755,TKR,4AD604
16329,116395,1106051,TKTM,NaN
16421,118503,736825,TKVR,NaN
4467,010420,30349,TLAB,NaN
30050,029264,29934,TLB,NaN
15570,062465,30806,TLC,735FEE
53255,175995,1584112,TLCR,NaN
47448,165244,581600,TLEO,NaN
29969,028675,3563794,TLF,NaN
14224,061725,30868,TLGD,NaN
59104,039893,3482112,TLGY,DE3TU7
59104,039893,3482112,TLGYU,DE3TU7
53719,186206,1698809,TLLP,NaN
27937,014316,29937,TLM,NaN
54747,192458,2043767,TLMR,NaN
54683,018973,2022972,TLOG,9D6C34
47430,154708,600293,TLON,NaN
46684,163594,735060,TLP,NaN
11470,025167,20248,TLRDQ,NaN
56465,022387,2844483,TLRY,27CF0E
57580,002578,3300614,TLS,56F011
25727,002578,3300614,TLS,56F011
57642,037516,3315849,TLSI,NaN
34803,112005,31174,TLVA,NaN
54077,187575,1817261,TLYS,AA3AB8
57867,037829,3340105,TMAC.U,5A941A
55323,036506,2300624,TMBRQ,NaN
53641,184886,2300624,TMBRQ,NaN
58222,038558,3385725,TMCI,537954
47027,108481,912454,TMCV,411725
56757,035062,3028101,TMDX,01B8D6
11085,011747,31173,TMG,636A7A
53307,183684,1613218,TMH,191032
54368,016653,1945564,TMHC,731675
17410,126496,19547,TMNG,NaN
4557,010530,30616,TMO,8665BA
8228,017240,30889,TMP,72F0FC
57469,037232,3283578,TMPMU,NaN
54044,171111,1734800,TMQ,A733DD
31783,062313,30456,TMRK,NaN
53718,184880,1698611,TMS,NaN
41001,141044,31172,TMTA,NaN
59531,039773,3628492,TMTC,NaN
59531,039773,3628492,TMTCU,NaN
52120,017874,888529,TMUS,57DDB9
15229,064156,30816,TMW,NaN
16705,122741,31485,TMWD,NaN
46430,145956,755465,TMYEQ,NaN
4557,010530,30616,TN8,8665BA
53428,184101,1642854,TNAV,2B5483
21745,010540,30651,TNB,NaN
4375,010441,30419,TNC,76B926
50872,165723,1007085,TNCC,NaN
54662,018899,2009665,TNDM,112B6F
54772,140988,2057483,TNET,7CBC40
52125,175522,1040056,TNF,NaN
53401,184079,1637759,TNGNQ,888E6B
53852,184715,1714754,TNGO,3.10E+74
57334,039402,3260095,TNGX,F4B8B5
29372,024965,30449,TNH,NaN
50965,174729,858089,TNL,0F90E1
21767,010658,1019507,TNLX,1F9323
4492,007809,21744,TNM,NaN
59274,040236,3527918,TNON,AF033F
37191,133731,29972,TNOX,NaN
53308,142391,644340,TNP,43407D
44991,157118,630012,TNS,NaN
55995,031631,2674261,TNTRQ,CFC557
58609,039204,3430024,TNYA,KRCCFD
58987,039896,3472298,TOACU,70BXQP
53142,019658,1488108,TOBC,NaN
55921,036609,2646697,TOCA,NaN
21760,010597,30831,TOD,NaN
6675,010598,30841,TOFB,2DF666
42116,117868,914378,TOFC,NaN
8372,012395,30867,TOL,B44222
52304,177125,55421,TOMO,NaN
57471,180146,3275790,TOMZ,NaN
43618,148109,551172,TONEQ,NaN
15794,065738,22577,TONS,NaN
55790,183524,2565584,TOON,NaN
9198,013326,30922,TOPP,NaN
10042,015027,30929,TORM,80B949
58698,039524,3453086,TOST,NaN
16011,066660,22062,TOUSQ,NaN
52785,120318,606267,TOWN,BC3AD2
53528,184785,1667608,TOWR,ECE1E3
59121,040416,3503214,TOYO,NaN
55581,066929,2455814,TPB,1866B2
53429,160580,1648834,TPCG,NaN
59564,178644,3641209,TPCS,D1529A
59538,041733,3635906,TPET,NaN
59110,040535,3497077,TPG,FOUOG7
45730,160228,602432,TPGI,NaN
57412,037033,3279056,TPGY.U,67ABE1
54303,258869,1928451,TPH,BCB956
55627,027574,2500705,TPIC,1F464F
57695,010504,30511,TPL,18311E
21739,010504,30511,TPL,18311E
53566,162941,1671139,TPLMQ,NaN
46165,162234,756608,TPOSQ,NaN
26030,020909,30433,TPP,NaN
13236,031689,21501,TPPH,NaN
13236,031689,21501,TPPHQ,NaN
40143,140541,7173,TPR,BB0787
54381,039104,1949277,TPST,A52302
15680,065368,31352,TPTH,NaN
56712,035006,3022341,TPTX,3AAEAE
51977,176872,922829,TPUTQ,NaN
54773,019925,2051730,TPVG,D63A65
44726,156861,421366,TPX,4F1432
12675,029386,31363,TQNT,NaN
21763,010609,30906,TR,5D0EAE
20979,005980,30447,TRA,2B1B05
15729,065521,31097,TRAD,NaN
59020,038476,3471860,TRAQ.U,NaN
51315,175153,620137,TRBN,NaN
15608,065148,31104,TRBRQ,NaN
12923,029899,30512,TRBS,NaN
21718,010390,30201,TRC,9C009A
58065,037873,3361089,TRCA.U,660AD3
50590,135425,881592,TRCB,NaN
7322,010382,30111,TRCI,NaN
21782,010726,2175210,TRCO,NaN
10475,020202,31139,TRCR,NaN
58895,039869,3470013,TRDA,NaN
16176,112004,16610,TRDO,NaN
7132,006343,2447,TREC,295F9F
352,001712,2447,TREC,295F9F
53077,180423,1103859,TREE,29CD77
17997,129626,1103859,TREE,29CD77
35037,119316,31267,TREX,352F2C
50204,165077,632887,TRFC,NaN
14192,061664,31103,TRFX,NaN
53621,185532,1676064,TRGP,EAEBF3
26082,023006,31135,TRH,NaN
55700,026788,2533198,TRHC,895D56
11856,026015,31309,TRIDQ,NaN
55154,162735,910127,TRIL,NaN
57787,037723,3337583,TRIN,A7B340
53964,199356,1744572,TRIP,D82EF3
46286,162048,639232,TRIS,NaN
54834,020131,2061662,TRIV,NaN
30852,031560,28822,TRK,5011B7
54184,013836,1889905,TRLA,NaN
47219,153028,603423,TRLG,NaN
14627,062870,31298,TRMAQ,NaN
10691,022815,31326,TRMB,D4AC65
1658,004685,31417,TRMK,E9FF33
58310,038738,3391256,TRML,NaN
47449,060802,31408,TRMPQ,NaN
30911,060802,31408,TRMPQ,NaN
54456,018066,1961476,TRMR,NaN
15744,192856,31328,TRMS,NaN
56068,032273,2702414,TRMT,72D1D8
21783,010735,31338,TRN,1CD708
54939,019578,2130988,TRNC,NaN
53344,183833,1625262,TRNO,9B4066
59552,042847,3639535,TRNR,NaN
4560,010685,31168,TRNS,2CBB58
8087,012138,25020,TROW,2F94A5
21771,010671,551121,TRP,2FE28F
13120,030265,31362,TRPS,NaN
44621,063139,51961,TRQ,427C8C
4538,010297,31238,TRR,AEFBD6
10110,015252,59475,TRS,79167B
7329,010740,31348,TRT,435C44
54977,021013,2125328,TRTLU,28E3EB
55998,031966,2682433,TRTX,108A2B
55335,024638,2300046,TRU,1F505C
58844,039647,3468169,TRUG,NaN
54940,020935,2125669,TRUP,C4A912
42932,062689,469152,TRV,73F513
31622,062689,469152,TRV,73F513
4293,062689,469152,TRV,73F513
56758,035054,3029459,TRVI,1254C9
44911,157415,267352,TRW,NaN
46681,026914,916853,TRX,985BNS
48802,164363,796303,TRXAQ,NaN
48802,164363,796303,TRXBQ,NaN
47450,163933,53934,TRXI,NaN
30525,031022,28892,TSA,NaN
15920,066278,28892,TSA,NaN
58988,178518,3478403,TSAT,47B4CC
15921,066286,30737,TSBK,332F87
59613,043137,3666294,TSBX,NaN
54422,017696,1951137,TSC,27BFA1
11116,024474,30152,TSCC,C1BC9D
12863,029736,31088,TSCO,FC1F9D
58816,187551,2076686,TSE,AC165D
54927,187551,2076686,TSE,AC165D
8711,017640,28649,TSFG,NaN
55299,185291,1683944,TSGI,NaN
30879,031739,30116,TSH,NaN
57361,037013,3271962,TSHA,D18AFC
57581,037361,3297630,TSIAU,NaN
53453,184996,1650150,TSLA,DD3BB1
54771,019974,2056211,TSLX,64013
53946,183806,1656815,TSM,9417FE
21732,010466,30468,TSO,NaN
58045,038024,3357820,TSPQ.U,DDDD14
54938,111974,2127527,TSQ,DBCEEB
46018,011738,1951910,TSRE,NaN
54116,170969,1829403,TSRO,NaN
53498,184114,1655834,TSRX,NaN
6278,010631,30993,TSS,NaN
12676,029397,21163,TSTRQ,NaN
21713,010345,30008,TSTY,NaN
58896,039907,3472329,TSVT,8QNTX1
20349,163042,551165,TSY,NaN
38469,138613,30252,TSYS,7E217E
59501,042027,30955,TTC,DB9829
4516,010618,30955,TTC,DB9829
55701,027885,2527967,TTD,0E698B
14863,063417,30323,TTEC,7ACD98
4589,024783,30482,TTEK,722DE3
11284,024841,782210,TTES,NaN
38396,014487,31477,TTG,2C4938
9603,014487,31477,TTG,2C4938
52303,177111,733262,TTGT,C3EE99
52676,142568,383215,TTH,NaN
10544,021237,30483,TTI,01A89A
39177,139804,31454,TTMI,605F40
21759,010588,30778,TTN,NaN
14293,061836,2349326,TTNP,8066F2
54998,021033,2132433,TTOO,E8E57E
53764,183559,1702343,TTTM,NaN
15436,064630,29924,TTWO,A01664
54978,020090,2125655,TUBE,NaN
32116,065630,19356,TUC,0E25A7
8037,011944,3397873,TUEM,72C851
21155,013572,19672,TUG,NaN
54055,170904,1813582,TUMI,NaN
38470,135805,20609,TUNE,NaN
5860,139201,14353,TURN,314ABA
55760,021834,2542779,TUSK,5BCDA1
11880,026044,24610,TUTR,NaN
16387,117905,31520,TUTS,NaN
52939,179257,1044116,TUX,NaN
17161,124394,30792,TV6,NaN
51972,176920,862376,TVH,NaN
38471,138612,31531,TVIA,NaN
53777,186715,1703878,TVIAQ,NaN
4599,010310,31530,TVINQ,NaN
54465,148531,117492,TVL,NaN
43160,148531,117492,TVL,NaN
33788,022008,31379,TVLYQ,NaN
54724,016848,2035010,TVTX,701531
11083,024396,1841,TVTY,NaN
17938,115245,30612,TWAV,F1E24C
35237,122778,30903,TWB,NaN
58610,038159,3423148,TWCB,NaN
58610,038159,3423148,TWCBU,416ED0
52305,175509,1020223,TWER,5D0066
44729,157899,751416,TWHR,NaN
12147,028295,30780,TWI,1BEEA1
4604,010777,31540,TWIN,3EE06F
58695,039482,3449260,TWKS,NaN
50873,166449,640733,TWLL,NaN
55601,027364,2477574,TWLO,F179ED
55394,025424,2385230,TWNK,468DD4
57901,037960,3351165,TWNUF,NaN
53238,183780,1590568,TWO,545272
50303,165912,808014,TWPG,NaN
13257,030598,31026,TWRAQ,NaN
56573,034241,2937637,TWST,59DB8C
16525,120359,30745,TWTC,NaN
41274,142106,30644,TWTI,NaN
54638,018872,2006706,TWTR,2491BC
21756,010576,2296,TWX,NaN
11412,025056,2296,TWX,NaN
13776,060846,31203,TXCCQ,02604F
4609,004496,11404,TXCOQ,NaN
21736,010498,30508,TXI,NaN
54369,183322,1947734,TXMD,5968F9
59466,041797,3607343,TXO,NaN
45732,160376,603315,TXRH,5088A5
21743,010519,30529,TXT,E0339F
54455,017581,1957232,TXTR,FBC9E3
21740,010507,31551,TXU,NaN
